,Text,Label
248,"نانسي السبع صارت القصة عندا كمين ومحاور و حفرة مدري مين وقع فيها
بعد كلمة السيد أكيد الاعلام المأجور بدو يحرض اللهم… https://t.co/WWhdEJVzDD",1
249,@saraahmad19850 @hadi81mansour @DimaSadek #الدواعش_ينبحون,1
250,@yumnafawaz في مثل هذه الحالات يبرز مواقف انسانية تدل على ضعف الانسان ومدى تأخره عن فهم الحقيقة التي لم تزل بعيدة عن ادراك العقل البشري .,1
251,@berrynawal @CharbelGhsoub وين الاثبات يا نوال,1
252,@DimaSadek الله يلعنك صهيونيه,0
253,@DimaSadek السيد حسن نصر الله صرمايتو أشرف منك و منون يا ديما صادق,0
254,@berrynawal نوال حكيلنا مع إبن عمك بركي بحللنا  مجلس النواب وخلي يعطيهم اجازات طويلة,1
255,"@DimaSadek نرجع لبلدنا... حبيبتي ما هوي البلد إلنا
لبقدم ولادو شهدا فدا البلد ان كان ضد محاربة داعش او اسرائيل شو ب… https://t.co/l97fiC19nD",1
256,@DimaSadek الحاقد اعمى وانت حاقدة ع هبل�,0
257,@DimaSadek مش قاهرك الا العونيه انت �� شو وقحه لو  بتعيرينا سكوتك  بليز شو بكون افضل �,0
258,@DimaSadek نضبي يا فتانة نضبي يا #ديما_الواطية,0
259,@berrynawal من الصحفيات العبقريات !!!!,1
260,"لو فعلا تغيرت عقلية الحكومة بالادارة كان اول شي عملوه هو اقالة كافة ما يطلق عليهم لقب ""وزير دولة"" @walidjoumblatt… https://t.co/myhwYhOsWU",1
261,@DimaSadek الطرقات بدها تفتح غص من عن لي خلفك يا بنت الجزمة,0
262,@DimaSadek ولا تهتمي ديما. صرمايتك برأسهم,1
263,@yumnafawaz شو فقيرة وقلبك على الغلابة.,1
264,@Jessicaazar انت كيف بتحترمي حالك و بترددي هيك جماة معيبة بحق المرأة اولا ووالدة وزير تانيا... ان هيدي ام!!!! اذا عندك ام,1
265,@DimaSadek خلص خرسي,0
266,@aya_atat_ @DimaSadek السيد تحت رجلي,1
267,@DimaSadek وحده بلا أخلاق حقق سرماية,0
268,@Nisso_andro @DimaSadek خسارة بنت كلب,0
269,@yumnafawaz عنجد صايرة تافهة و انفضحت عالتقيل كيف منحازة,0
270,@DimaSadek مسكينة يا ديما تمسحتي شي بينفخ فيكي وشي بيبزق عليكي طز فيكي على هالاخرة,0
271,@DimaSadek من أراد أن يعرف أخلاق  الحزب (الذي نسب نفسه الى الله) فليقرأ للمعلقين من أتباعه,1
272,@Jessicaazar اشتقنالك جيسيكا مش عم نشوفك كتير ❤,1
273,@nisrineangela @NicoleHajal هيدي جاهلة اصلا قراية ما بتعرف تقرا .. وشحتوا من قناة الحرة,0
274,@AristoRita @DimaSadek اشتاقت للبهدلة,0
275,@DimaSadek اخت ديما ذكري السيد أبو رميا عن الجمع بين الوزارة والنيابة هيدا الوعد مثل عن كل اقوالهم صح,1
276,@DimaSadek عادي لانك حرة ولأنهم عبيد..,1
277,"@berrynawal ست نوال انت أيقونة الثورة  وأعظم الاعلاميين
كلام من ذهب",1
278,@najd25449377 @DimaSadek @LBCI_NEWS لو الهبل بوجع لصرخت انت الى ما لا نهاية,0
279,@DimaSadek يا بهيمة شو الخلل اللي صار او المهم بدك تنهقي يقطع عمرك مين بين هالاعلاميين شو منحطة,0
280,@DimaSadek تافهة وراح تضلك تافهة,0
281,"RT @abedgsayed: @Jessicaazar نحنا على الأرض بطرابلس، نحنا الجيل الجديد و الشباب، مطلبنا الأساسي..

""انِّك ما تحكي بإسمنا لأنك ما بتمثلينا""",1
282,@AAroma123 @DimaSadek طولي بالك تعصبيش عالصبح,1
283,@DimaSadek إسمو سماحة السيد حسن نصرالله يا #ديما_الوطية,0
284,@DimaSadek شو رخيصة يا ديما,0
285,@DimaSadek بس ما شفناك تحت يا بنت الثورة,1
286,@DanielKaraki @DimaSadek سدي بوزك يا بنت الكلب يا واطية يا كركوبة يا كرخمي يا زقاقية، الله يلعن الي جابتك ريتا جابت كلبة جعارية ولا جابتك,0
287,@yumnafawaz فشرتي ياعميله ياام نص لسان,0
288,@DimaSadek @LBCI_NEWS مدام ديما بدي أسئلك اذا حدى عم يناصر قاتل هل هذا رأي ولا شو ، انا عم بسئل بشكل عام ولا بعرف ع… https://t.co/8tRCXZLp0C,1
289,"@DimaSadek ، طرابلس عروس الثورة وعروس لبنان ، 
وإنت يا عروس نوّرتِ طرابلس يا بطلة لبنان.",1
290,@DimaSadek يا حمارة يا سطله ما بتفهمي عربي ، سماحة الأمين العام تاج رأسك قال لن يسقط العهد ، جايبي العار لبلدتك الخيام ، تفه يا شاضومه,0
291,@berrynawal اي شكلك حابة تاكلي شي عصاية من شباب الخندق يلا ع طريق جاينك ����,0
292,@DimaSadek ما حدا غيركن عم بيعلم الشعب على قلة الاخلاق,1
293,@hassanmel1995 @DimaSadek ناقصنا امت يا مشاية تحكي هون هيدا الناقص,0
294,@DimaSadek شو خص الضاحية يا وسخة,0
295,@DimaSadek يوم الخميس الماضي غادرت ديما منزلها الزوجي الكائن في بيروت لتركب موتسيلات وتهرج على الشاشات وتتسكع في الطرقات,1
296,@DimaSadek انت راسك بدو تكسبر يا محرضة انت خرسي وخليكي بقرفك ببيروت ديما صادق اوسخ عالم,0
297,@berrynawal أصيلة و بنت أصل يا @berrynawal  و فعلاً أثبتي أنكِ وفية للبنان الله يحميكي و يحمي شيخ @saadhariri,1
298,@yumnafawaz ست يمنى ، إذا الكلام المسيء له تبعاته القانونية بهالأيام كتار لازم يتحاسبوا وخصوصا من هم في الساحات.,1
299,"RT @al_prince313: نانسي السبع 
طلعت اوسخ من بقية المذيعين ع شباب الحزب

مدري مقهوره او مفزوره 
المهم عم تنط سم كانت مستنفره �� https://t.co…",0
300,"@DimaSadek خليكي حرضي 
واطية 
يا واطية",0
301,@FouhoudLebanon @NicoleHajal @amanie_geha جيبي موافقة من بكركي والمفتي وانا بمشي معك,1
302,"@hozefa8143 @abdulbasit2019 @DimaSadek إذا فهمت هذا من كلامي
فهذا عقلك
وأنت حر به .",1
303,"@DimaSadek Dima
الله يقويكي ولا تتاثري لو قدر ذرة هذه أنفس مريضة وعلاجها صعب",1
304,@newjabha1 @DimaSadek معروف اديش حقك خلص خرسي بقا,0
305,@yumnafawaz أو تكوني مأجورة ومدفعلك..,1
306,"@DimaSadek
كلنا معك
#لبنان_ينتفص
#نصر_الله_واحد_منهن
#كلنا_ديما_صادق",1
307,"@JosephHusseini @berrynawal الله يحمي ال MTV وكل المراسلين و خصوصاً  @berrynawal والمصور خليل عقيقي
وباقي المراسلين… https://t.co/94PhDe7IsL",1
308,@DimaSadek يقبرك انشالله,0
309,@yumnafawaz براڤو و كلنا رح ننزل معكن ما حدا يبقى بالبيت,1
310,@DimaSadek شيوعية حاقدة,0
311,"@DimaSadek #بينوكيو_الثورة
#ديما_الكذابة",0
312,"@DimaSadek فتحي عيونك منيح
اتطلعي بالشوارع وبقلوب الناس بتعرفي وين صار العلم",1
313,"@DimaSadek ديما. انت احقر الناس 
انت وحدة بلا تربايه انت والي معك والي بحبك يا واطية",0
314,@AlJarasMagazine @yumnafawaz مين ضربك,1
315,@yumnafawaz تبقي سجليهن عا لوح تلج وشوفي شو بيطلعلك ان مفكره انتي غير الكل يعني كل الصحافيه تبهدله او جمالك غير شكل مصدقه حالك,1
316,@berrynawal اربطي زندك وحاجيكي تحريض انت وجماعتك,1
317,@DimaSadek موتي بغيضك يا منافقة,0
318,"تحية كبيرة للاعلامية #نانسي_السبع بمحاورتها ل #مي_خريش نائب رئيس #التيار_الوطني_الحر للشؤون السياسية 
تحية لجرأتك و… https://t.co/ppA097p5rD",1
319,@ahmedyassine30 نانسي السبع المتقلبة..,1
320,@yumnafawaz يمنى هيدي الاصلاحات قابلة للتعديل ،على الأقل فينا نبلّش من مطرح,1
321,@yumnafawaz @saadhariri يبدو أنك اكلي فول قبل النوم,1
322,@berrynawal بيلبقلك كيف ما تصورتي ووين ما كنتي ومع مين ما كنتي �,1
323,@yumnafawaz ما كنت عارف بتلدغي ب ر. مهضومه كتير,1
324,@berrynawal انت اول وحدة اذا بتدعسي ارض الجنوب الطاهر بتنجسيه يا منافقة,0
325,@DimaSadek اجر السيد أشرف منك �,0
326,@DimaSadek شعب أسقط صرماية لي هي انت �,0
327,@DimaSadek وإنت تركي إمو لباسيل ولاّ إمك أحلى من أمهات العالم خليكي تحسي وتعرفي شو آخرة المسبات,1
328,@DimaSadek سخيفة ومنحطة .. عملاء إسرائيل ما إلهم حق يحكوا .. كوني وطنية ولبنانية بالأول  وإرجعي تفلسفي  ..… https://t.co/0WrhNgTD3H,0
329,@DimaSadek تأكدي انك وجعتيهون وهني عم يحاولو يضربو رموز بالحراك ويبلشو التشكيك.الله يحميكي يا حرة ولكنهم عبيد ما بيعرفو الحرية,1
330,@LebJoker @DimaSadek ما في غير الله بينضف هيك بشر #ديما_الواطية,0
331,@berrynawal صحتين يا تافهه فرحتلك من كل قلبي ���,0
332,@DimaSadek #ديما_الوطية يكهربوكي ببريييييز,0
333,@DimaSadek كلي خرا الله يقطعك,0
334,@DimaSadek التظاهر شي وقطع الطرقات العامة شي تاني .. بلا تحوير للحقايق عذوقك .. مكشوفة,1
335,@Rimyasmin @PierreABISAAB @yumnafawaz حبيبي يمنى وديما وأشكالهم الصحفيات هدول بكون طريقة الرد تهكومية وتركيز على نق… https://t.co/V5u5bDbRm9,1
336,@DimaSadek العالم كلها بدها يا يا كلبة وبدو يضل قاعد على قلبك �,0
337,@DimaSadek روقي يا مقهورة,0
338,@DimaSadek ست ديما، معليش ما حدا أدك كان مبسوط بالهيلا الهيلا هو.. نزلت عليكي الأخلاق فجأة!!!,1
339,"@yumnafawaz غليظة والله 
خلص خففي شوي",0
340,@DimaSadek سنسقط عليكي ويتكسر راسك �,0
341,@DimaSadek انسة ديما بتمنا منك تحكي بشكل موضوع مش بالضغينة,1
342,@Jessicaazar شو في عنا من هل البضاعة الساقطة الزحّيفة المصلحجية,1
343,@DimaSadek انتي احلى عالم ��❤️,1
344,"@joellebouyounes افففففففف يا رب ... 
الله يحميكي ويريحنا من قرفون �",1
345,@DimaSadek يا ديما يا بطلة بتحكي بإسم الأبطال,1
346,@ALJADEEDNEWS �����ما أنت اطلعوك عكل شئ كان فيك تزيد شو ما بدك أو تستقيل من الحكومة!!!مزحة ما مرقت!!! @takalam… https://t.co/RIBf737uyf,1
347,@yumnafawaz عنجد لابسين اسود��,1
348,@riadkobaissi @DimaSadek معلمو مسكر كازينو لبنان عم بدير التظاهر من هونيك https://t.co/GKM9JsbCTn,1
349,@DimaSadek طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,0
350,@DimaSadek وسيسقط شعرك قريبا ... سوري,1
351,@DimaSadek ويمكن العالم ما بدها يياكي كمان !! عم تلاحظي نسبة الكره إلك أديش صارت ؟ أكيد اكتر من شيكاتك اللي ناطرة رياض سلامة يصرفها ..,1
352,@DimaSadek سدي بوزك يا عكروتي انت اساس الفتنة,0
353,@NicoleHajal لا، ولكن الجيش سيفتح الطرقات. من يريد ان يتظاهر، فليتظاهر في الساحات العامة وليس بقطع الطرقات. اسألي اهلك من كان يفعل ذلك؟,1
